,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct
24,34,am,24,be,,VBP,auxpass,AUX,True,True,False,False
25,34,CXR,25,CXR,ORG,NNP,attr,PROPN,False,True,False,False
26,34,to,26,to,,IN,prep,ADP,True,True,False,False
27,34,eval,27,eval,,NN,pobj,NOUN,False,True,False,False
28,34,for,28,for,,IN,prep,ADP,True,True,False,False
29,34,new,29,new,,JJ,amod,ADJ,False,True,False,False
30,34,changes,30,change,,NNS,compound,NOUN,False,True,False,False
31,34,-,31,-,,HYPH,punct,PUNCT,False,False,False,True
32,34,patient,32,patient,,NN,pobj,NOUN,False,True,False,False
33,34,will,33,will,,MD,aux,AUX,True,True,False,False
34,34,need,34,need,,VB,ROOT,VERB,False,True,False,False
35,34,to,35,to,,TO,aux,PART,True,True,False,False
36,34,be,36,be,,VB,auxpass,AUX,True,True,False,False
37,34,vaccinated,37,vaccinate,,VBN,xcomp,VERB,False,True,False,False
38,34,against,38,against,,IN,prep,ADP,True,True,False,False
39,34,H1N1,39,H1N1,,NNP,pobj,PROPN,False,False,False,False
40,34,",",40,",",,",",punct,PUNCT,False,False,False,True
41,34,Influenza,41,Influenza,GPE,NNP,conj,PROPN,False,True,False,False
42,34,",",42,",",,",",punct,PUNCT,False,False,False,True
43,34,Menigococcus,43,Menigococcus,GPE,NNP,conj,PROPN,False,True,False,False
44,34,",",44,",",,",",punct,PUNCT,False,False,False,True
45,34,Pneumococcus,45,Pneumococcus,ORG,NNP,conj,PROPN,False,True,False,False
46,34,and,46,and,,CC,cc,CCONJ,True,True,False,False
47,34,?,47,?,,.,conj,PUNCT,False,False,False,True
48,34,",",48,",",,",",punct,PUNCT,False,False,False,True
49,34,Hib,49,Hib,ORG,NNP,ROOT,PROPN,False,True,False,False
50,34,prior,50,prior,,RB,advmod,ADV,False,True,False,False
51,34,to,51,to,,IN,prep,ADP,True,True,False,False
52,34,dc,52,dc,,NNP,pobj,PROPN,False,True,False,False
53,34,.,53,.,,.,punct,PUNCT,False,False,False,True
0,35,",",0,",",,",",punct,PUNCT,False,False,False,True
1,35,Her,1,her,,PRP$,poss,PRON,True,True,False,False
2,35,baseline,2,baseline,,NN,nsubj,NOUN,False,True,False,False
3,35,seems,3,seem,,VBZ,ROOT,VERB,True,True,False,False
4,35,to,4,to,,TO,aux,PART,True,True,False,False
5,35,be,5,be,,VB,xcomp,VERB,True,True,False,False
6,35,110,6,110,CARDINAL,CD,attr,NUM,False,False,True,False
7,35,s-120,7,s-120,,JJ,nsubj,ADJ,False,False,False,False
8,35,s,8,s,,NNS,nsubj,NOUN,False,True,False,False
9,35,looking,9,look,,VBG,advcl,VERB,False,True,False,False
10,35,at,10,at,,IN,prep,ADP,True,True,False,False
11,35,outpatient,11,outpatient,,NN,compound,NOUN,False,True,False,False
12,35,visits,12,visit,,NNS,pobj,NOUN,False,True,False,False
13,35,.,13,.,,.,punct,PUNCT,False,False,False,True
0,36,",",0,",",,",",punct,PUNCT,False,False,False,True
1,36,She,1,she,,PRP,nsubj,PRON,True,True,False,False
2,36,will,2,will,,MD,aux,AUX,True,True,False,False
3,36,need,3,need,,VB,ROOT,VERB,False,True,False,False
4,36,this,4,this,,DT,nsubj,DET,True,True,False,False
5,36,repeated,5,repeat,,VBN,dobj,VERB,False,True,False,False
6,36,but,6,but,,CC,cc,CCONJ,True,True,False,False
7,36,likely,7,likely,,JJ,conj,ADJ,False,True,False,False
8,36,as,8,as,,IN,prep,ADP,True,True,False,False
9,36,an,9,an,,DT,det,DET,True,True,False,False
10,36,outpatient,10,outpatient,,NN,pobj,NOUN,False,True,False,False
11,36,.,11,.,,.,punct,PUNCT,False,False,False,True
0,37,",",0,",",,",",punct,PUNCT,False,False,False,True
1,37,Needs,1,need,,VBZ,ROOT,VERB,False,True,False,False
2,37,to,2,to,,TO,aux,PART,True,True,False,False
3,37,be,3,be,,VB,auxpass,AUX,True,True,False,False
4,37,re,4,re,,VBN,xcomp,VERB,True,True,False,False
5,37,-,5,-,,VBN,xcomp,VERB,False,False,False,True
6,37,evaluated,6,evaluate,,VBN,xcomp,VERB,False,True,False,False
7,37,as,7,as,,IN,prep,ADP,True,True,False,False
8,37,an,8,an,,DT,det,DET,True,True,False,False
9,37,outpatient,9,outpatient,,NN,pobj,NOUN,False,True,False,False
10,37,.,10,.,,.,punct,PUNCT,False,False,False,True
0,38,",",0,",",,",",punct,PUNCT,False,False,False,True
1,38,ICU,1,ICU,ORG,NNP,compound,PROPN,False,True,False,False
2,38,Care,2,Care,ORG,NNP,compound,PROPN,False,True,False,False
3,38,Nutrition,3,Nutrition,ORG,NNP,nmod,PROPN,False,True,False,False
4,38,:,4,:,,:,punct,PUNCT,False,False,False,True
5,38,Regular,5,regular,,JJ,amod,ADJ,False,True,False,False
6,38,diet,6,diet,,NN,appos,NOUN,False,True,False,False
7,38,",",7,",",,",",punct,PUNCT,False,False,False,True
8,38,IV,8,IV,GPE,NNP,compound,PROPN,False,True,False,False
9,38,hydration,9,hydration,,NN,compound,NOUN,False,True,False,False
10,38,Glycemic,10,Glycemic,,NNP,compound,PROPN,False,True,False,False
11,38,Control,11,Control,,NNP,appos,PROPN,False,True,False,False
12,38,:,12,:,,:,punct,PUNCT,False,False,False,True
13,38,Lines,13,line,,NNS,ROOT,NOUN,False,True,False,False
14,38,:,14,:,,:,punct,PUNCT,False,False,False,True
15,38,18,15,18,CARDINAL,CD,nummod,NUM,False,False,True,False
16,38,Gauge,16,gauge,,NN,nmod,NOUN,False,True,False,False
17,38,-,17,-,,HYPH,punct,PUNCT,False,False,False,True
18,38,[,18,[,,-LRB-,nmod,PUNCT,False,False,False,True
19,38,*,19,*,,NFP,punct,PUNCT,False,False,False,True
20,38,*,20,*,,NFP,punct,PUNCT,False,False,False,True
21,38,2163,21,2163,DATE,CD,npadvmod,NUM,False,False,True,False
22,38,-,22,-,DATE,SYM,punct,SYM,False,False,False,True
23,38,2,23,2,DATE,CD,nmod,NUM,False,False,True,False
24,38,-,24,-,DATE,HYPH,punct,PUNCT,False,False,False,True
25,38,19,25,19,DATE,CD,prep,NUM,False,False,True,False
26,38,*,26,*,,NFP,punct,PUNCT,False,False,False,True
27,38,*,27,*,,NFP,appos,PUNCT,False,False,False,True
28,38,],28,],,-RRB-,punct,PUNCT,False,False,False,True
29,38,07:57,29,07:57,,CD,nummod,NUM,False,False,False,False
30,38,AM,30,am,,NN,appos,NOUN,True,True,False,False
31,38,Prophylaxis,31,Prophylaxis,,NNP,appos,PROPN,False,True,False,False
32,38,:,32,:,,:,punct,PUNCT,False,False,False,True
33,38,DVT,33,DVT,,NNP,appos,PROPN,False,True,False,False
34,38,:,34,:,,:,punct,PUNCT,False,False,False,True
35,38,SQ,35,SQ,,NNP,compound,PROPN,False,True,False,False
36,38,heparin,36,heparin,,NN,compound,NOUN,False,True,False,False
37,38,Stress,37,Stress,,NNP,compound,PROPN,False,True,False,False
38,38,ulcer,38,ulcer,,NN,appos,NOUN,False,True,False,False
39,38,:,39,:,,:,punct,PUNCT,False,False,False,True
40,38,None,40,none,,NN,compound,NOUN,True,True,False,False
41,38,VAP,41,VAP,ORG,NNP,nsubj,PROPN,False,True,False,False
42,38,:,42,:,,:,punct,PUNCT,False,False,False,True
43,38,Comments,43,comment,,NNS,appos,NOUN,False,True,False,False
44,38,:,44,:,,:,punct,PUNCT,False,False,False,True
45,38,Communication,45,communication,,NN,appos,NOUN,False,True,False,False
46,38,:,46,:,,:,punct,PUNCT,False,False,False,True
47,38,Code,47,code,,NN,compound,NOUN,False,True,False,False
48,38,status,48,status,,NN,appos,NOUN,False,True,False,False
49,38,:,49,:,,:,punct,PUNCT,False,False,False,True
50,38,Full,50,full,,JJ,amod,ADJ,True,True,False,False
51,38,code,51,code,,NN,compound,NOUN,False,True,False,False
52,38,Disposition,52,disposition,,NN,appos,NOUN,False,True,False,False
53,38,:,53,:,,:,punct,PUNCT,False,False,False,True
54,38,ICU,54,ICU,,NNP,appos,PROPN,False,True,False,False
55,38,for,55,for,,IN,prep,ADP,True,True,False,False
56,38,now,56,now,,RB,pcomp,ADV,True,True,False,False
57,38,",",57,",",,",",punct,PUNCT,False,False,False,True
58,38,Chief,58,Chief,,NNP,compound,PROPN,False,True,False,False
59,38,Complaint,59,Complaint,,NNP,appos,PROPN,False,True,False,False
60,38,:,60,:,,:,punct,PUNCT,False,False,False,True
61,38,Sickle,61,Sickle,,NNP,compound,PROPN,False,True,False,False
62,38,Cell,62,Cell,,NNP,compound,PROPN,False,True,False,False
63,38,Disease,63,Disease,,NNP,compound,PROPN,False,True,False,False
64,38,Sepsis,64,Sepsis,,NNP,appos,PROPN,False,True,False,False
65,38,--,65,--,,:,punct,PUNCT,False,False,False,True
66,38,possible,66,possible,,JJ,amod,ADJ,False,True,False,False
67,38,viral,67,viral,,JJ,amod,ADJ,False,True,False,False
68,38,source,68,source,,NN,appos,NOUN,False,True,False,False
69,38,I,69,I,,PRP,nsubj,PRON,True,True,False,False
70,38,saw,70,see,,VBD,relcl,VERB,False,True,False,False
71,38,and,71,and,,CC,cc,CCONJ,True,True,False,False
72,38,examined,72,examine,,VBD,conj,VERB,False,True,False,False
73,38,the,73,the,,DT,det,DET,True,True,False,False
74,38,patient,74,patient,,NN,dobj,NOUN,False,True,False,False
75,38,",",75,",",,",",punct,PUNCT,False,False,False,True
76,38,and,76,and,,CC,cc,CCONJ,True,True,False,False
77,38,was,77,be,,VBD,ROOT,AUX,True,True,False,False
78,38,physically,78,physically,,RB,advmod,ADV,False,True,False,False
79,38,present,79,present,,JJ,acomp,ADJ,False,True,False,False
80,38,with,80,with,,IN,prep,ADP,True,True,False,False
81,38,the,81,the,ORG,DT,det,DET,True,True,False,False
82,38,ICU,82,ICU,ORG,NNP,compound,PROPN,False,True,False,False
83,38,Resident,83,Resident,ORG,NNP,pobj,PROPN,False,True,False,False
84,38,for,84,for,,IN,prep,ADP,True,True,False,False
85,38,key,85,key,,JJ,amod,ADJ,False,True,False,False
86,38,portions,86,portion,,NNS,pobj,NOUN,False,True,False,False
87,38,of,87,of,,IN,prep,ADP,True,True,False,False
88,38,the,88,the,,DT,det,DET,True,True,False,False
89,38,services,89,service,,NNS,pobj,NOUN,False,True,False,False
90,38,provided,90,provide,,VBN,acl,VERB,False,True,False,False
91,38,.,91,.,,.,punct,PUNCT,False,False,False,True
0,39,",",0,",",,",",punct,PUNCT,False,False,False,True
1,39,Acute,1,acute,PRODUCT,JJ,amod,ADJ,False,True,False,False
2,39,chest,2,chest,,NN,compound,NOUN,False,True,False,False
3,39,syndrome,3,syndrome,,NN,nsubjpass,NOUN,False,True,False,False
4,39,was,4,be,,VBD,auxpass,AUX,True,True,False,False
5,39,entertained,5,entertain,,VBN,ROOT,VERB,False,True,False,False
6,39,as,6,as,,IN,prep,ADP,True,True,False,False
7,39,a,7,a,,DT,det,DET,True,True,False,False
8,39,diagnosis,8,diagnosis,,NN,pobj,NOUN,False,True,False,False
9,39,with,9,with,,IN,prep,ADP,True,True,False,False
10,39,viral,10,viral,,JJ,amod,ADJ,False,True,False,False
11,39,illness,11,illness,,NN,pobj,NOUN,False,True,False,False
12,39,as,12,as,,IN,prep,ADP,True,True,False,False
13,39,trigger,13,trigger,,NN,pobj,NOUN,False,True,False,False
14,39,but,14,but,,CC,cc,CCONJ,True,True,False,False
15,39,with,15,with,,IN,conj,ADP,True,True,False,False
16,39,functional,16,functional,,JJ,amod,ADJ,False,True,False,False
17,39,asplenic,17,asplenic,,JJ,amod,ADJ,False,True,False,False
18,39,patient,18,patient,,JJ,nmod,ADJ,False,True,False,False
19,39,broad,19,broad,,JJ,amod,ADJ,False,True,False,False
20,39,spectrum,20,spectrum,,NN,compound,NOUN,False,True,False,False
21,39,antibiotics,21,antibiotic,,NNS,pobj,NOUN,False,True,False,False
22,39,pursued,22,pursue,,VBN,acl,VERB,False,True,False,False
23,39,and,23,and,,CC,cc,CCONJ,True,True,False,False
24,39,heme,24,heme,,RB,conj,ADV,False,True,False,False
25,39,consulted,25,consult,,VBN,advcl,VERB,False,True,False,False
26,39,to,26,to,,TO,aux,PART,True,True,False,False
27,39,consider,27,consider,,VB,xcomp,VERB,False,True,False,False
28,39,exhange,28,exhange,,NN,compound,NOUN,False,True,False,False
29,39,transfusion,29,transfusion,,NN,dobj,NOUN,False,True,False,False
30,39,based,30,base,,VBN,acl,VERB,False,True,False,False
31,39,upon,31,upon,,IN,prep,SCONJ,True,True,False,False
32,39,clinical,32,clinical,,JJ,amod,ADJ,False,True,False,False
33,39,course,33,course,,NN,pobj,NOUN,False,True,False,False
34,39,.,34,.,,.,punct,PUNCT,False,False,False,True
0,40, ,0, ,,_SP,nummod,SPACE,False,False,False,False
1,40,Flu,1,Flu,,NNP,ROOT,PROPN,False,True,False,False
2,40,",",2,",",,",",punct,PUNCT,False,False,False,True
3,40,Mening,3,Mening,GPE,NNP,conj,PROPN,False,True,False,False
4,40,and,4,and,,CC,cc,CCONJ,True,True,False,False
5,40,H1N1,5,H1N1,,NNP,conj,PROPN,False,False,False,False
6,40,all,6,all,,DT,advmod,DET,True,True,False,False
7,40,reasonable,7,reasonable,,JJ,amod,ADJ,False,True,False,False
8,40,),8,),,-RRB-,punct,PUNCT,False,False,False,True
9,40,3)PULMONARY,9,3)PULMONARY,,NNP,npadvmod,PROPN,False,False,False,False
10,40,HYPERTENSION-,10,hypertension-,,RB,ROOT,ADV,False,False,False,False
11,40,-Will,11,-Will,,:,intj,PUNCT,False,False,False,False
12,40,follow,12,follow,,VBP,ROOT,VERB,False,True,False,False
13,40,up,13,up,,RP,prt,ADP,True,True,False,False
14,40,with,14,with,,IN,prep,ADP,True,True,False,False
15,40,ECHO,15,ECHO,ORG,NNP,pobj,PROPN,False,True,False,False
16,40,in,16,in,,IN,prep,ADP,True,True,False,False
17,40,house,17,house,,NN,pobj,NOUN,False,True,False,False
18,40,to,18,to,,TO,aux,PART,True,True,False,False
19,40,evaluate,19,evaluate,,VB,advcl,VERB,False,True,False,False
20,40,PA,20,PA,GPE,NNP,compound,PROPN,False,True,False,False
21,40,pressures,21,pressure,,NNS,dobj,NOUN,False,True,False,False
22,40,-Will,22,-Will,,:,punct,PUNCT,False,False,False,False
23,40,need,23,need,,VBP,conj,VERB,False,True,False,False
24,40,pulmonary,24,pulmonary,,JJ,amod,ADJ,False,True,False,False
25,40,clinic,25,clinic,,NN,nsubj,NOUN,False,True,False,False
26,40,follow,26,follow,,VBP,ccomp,VERB,False,True,False,False
27,40,up,27,up,,RP,prt,ADP,True,True,False,False
28,40,at,28,at,,IN,prep,ADP,True,True,False,False
29,40,discharge,29,discharge,,NN,pobj,NOUN,False,True,False,False
30,40,and,30,and,,CC,cc,CCONJ,True,True,False,False
31,40,consider,31,consider,,VB,conj,VERB,False,True,False,False
32,40,inpatient,32,inpatient,,JJ,amod,ADJ,False,True,False,False
33,40,consultation,33,consultation,,NN,dobj,NOUN,False,True,False,False
34,40,given,34,give,,VBN,prep,VERB,False,True,False,False
35,40,limited,35,limited,,JJ,amod,ADJ,False,True,False,False
36,40,reliability,36,reliability,,NN,pobj,NOUN,False,True,False,False
37,40,in,37,in,,IN,prep,ADP,True,True,False,False
38,40,outpatient,38,outpatient,,NN,compound,NOUN,False,True,False,False
39,40,setting,39,setting,,NN,pobj,NOUN,False,True,False,False
40,40,to,40,to,,TO,aux,PART,True,True,False,False
41,40,consider,41,consider,,VB,advcl,VERB,False,True,False,False
42,40,treatment,42,treatment,,NN,dobj,NOUN,False,True,False,False
43,40,with,43,with,,IN,prep,ADP,True,True,False,False
44,40,both,44,both,,CC,det,CCONJ,True,True,False,False
45,40,anticoagulation,45,anticoagulation,,NN,pobj,NOUN,False,True,False,False
46,40,and,46,and,,CC,cc,CCONJ,True,True,False,False
47,40,or,47,or,,CC,cc,CCONJ,True,True,False,False
48,40,other,48,other,,JJ,amod,ADJ,True,True,False,False
49,40,interventions,49,intervention,,NNS,conj,NOUN,False,True,False,False
50,40,for,50,for,,IN,prep,ADP,True,True,False,False
51,40,elevated,51,elevated,,JJ,amod,ADJ,False,True,False,False
52,40,PA,52,PA,GPE,NNP,compound,PROPN,False,True,False,False
53,40,pressures,53,pressure,,NNS,pobj,NOUN,False,True,False,False
54,40,.,54,.,,.,punct,PUNCT,False,False,False,True
0,41,",",0,",",,",",punct,PUNCT,False,False,False,True
1,41,-,1,-,,:,punct,PUNCT,False,False,False,True
2,41,Follow,2,follow,,VB,csubj,VERB,False,True,False,False
3,41,up,3,up,,RP,prt,ADP,True,True,False,False
4,41,blood,4,blood,,NN,dobj,NOUN,False,True,False,False
5,41,",",5,",",,",",punct,PUNCT,False,False,False,True
6,41,urine,6,urine,,NN,conj,NOUN,False,True,False,False
7,41,",",7,",",,",",punct,PUNCT,False,False,False,True
8,41,resp,8,resp,,JJ,amod,ADJ,False,True,False,False
9,41,viral,9,viral,,JJ,amod,ADJ,False,True,False,False
10,41,studies,10,study,,NNS,conj,NOUN,False,True,False,False
11,41,-,11,-,,HYPH,punct,PUNCT,False,False,False,True
12,41,cont,12,cont,,NNP,compound,PROPN,False,True,False,False
13,41,ceftriaxone,13,ceftriaxone,,NNP,appos,PROPN,False,True,False,False
14,41,/,14,/,,SYM,punct,SYM,False,False,False,True
15,41,vancomycin,15,vancomycin,,NNP,nmod,PROPN,False,True,False,False
16,41,/,16,/,,SYM,punct,SYM,False,False,False,True
17,41,azithromycin,17,azithromycin,,NNP,appos,PROPN,False,True,False,False
18,41,for,18,for,,IN,prep,ADP,True,True,False,False
19,41,now,19,now,,RB,pcomp,ADV,True,True,False,False
20,41,-,20,-,,HYPH,punct,PUNCT,False,False,False,True
21,41,f,21,f,,NNP,nmod,PROPN,False,True,False,False
22,41,/,22,/,,SYM,punct,SYM,False,False,False,True
23,41,u,23,u,,NN,pobj,NOUN,False,True,False,False
24,41,am,24,be,,VBP,auxpass,AUX,True,True,False,False
25,41,CXR,25,CXR,ORG,NNP,attr,PROPN,False,True,False,False
26,41,to,26,to,,IN,prep,ADP,True,True,False,False
27,41,eval,27,eval,,NN,pobj,NOUN,False,True,False,False
28,41,for,28,for,,IN,prep,ADP,True,True,False,False
29,41,new,29,new,,JJ,amod,ADJ,False,True,False,False
30,41,changes,30,change,,NNS,compound,NOUN,False,True,False,False
31,41,-,31,-,,HYPH,punct,PUNCT,False,False,False,True
32,41,patient,32,patient,,NN,pobj,NOUN,False,True,False,False
33,41,will,33,will,,MD,aux,AUX,True,True,False,False
34,41,need,34,need,,VB,ROOT,VERB,False,True,False,False
35,41,to,35,to,,TO,aux,PART,True,True,False,False
36,41,be,36,be,,VB,auxpass,AUX,True,True,False,False
37,41,vaccinated,37,vaccinate,,VBN,xcomp,VERB,False,True,False,False
38,41,against,38,against,,IN,prep,ADP,True,True,False,False
39,41,H1N1,39,H1N1,,NNP,pobj,PROPN,False,False,False,False
40,41,",",40,",",,",",punct,PUNCT,False,False,False,True
41,41,Influenza,41,Influenza,GPE,NNP,conj,PROPN,False,True,False,False
42,41,",",42,",",,",",punct,PUNCT,False,False,False,True
43,41,Menigococcus,43,Menigococcus,GPE,NNP,conj,PROPN,False,True,False,False
44,41,",",44,",",,",",punct,PUNCT,False,False,False,True
45,41,Pneumococcus,45,Pneumococcus,ORG,NNP,conj,PROPN,False,True,False,False
46,41,and,46,and,,CC,cc,CCONJ,True,True,False,False
47,41,?,47,?,,.,conj,PUNCT,False,False,False,True
48,41,",",48,",",,",",punct,PUNCT,False,False,False,True
49,41,Hib,49,Hib,ORG,NNP,ROOT,PROPN,False,True,False,False
50,41,prior,50,prior,,RB,advmod,ADV,False,True,False,False
51,41,to,51,to,,IN,prep,ADP,True,True,False,False
52,41,dc,52,dc,,NNP,pobj,PROPN,False,True,False,False
53,41,.,53,.,,.,punct,PUNCT,False,False,False,True
0,42,",",0,",",,",",punct,PUNCT,False,False,False,True
1,42,Her,1,her,,PRP$,poss,PRON,True,True,False,False
2,42,baseline,2,baseline,,NN,nsubj,NOUN,False,True,False,False
3,42,seems,3,seem,,VBZ,ROOT,VERB,True,True,False,False
4,42,to,4,to,,TO,aux,PART,True,True,False,False
5,42,be,5,be,,VB,xcomp,VERB,True,True,False,False
6,42,110,6,110,CARDINAL,CD,attr,NUM,False,False,True,False
7,42,s-120,7,s-120,,JJ,nsubj,ADJ,False,False,False,False
8,42,s,8,s,,NNS,nsubj,NOUN,False,True,False,False
9,42,looking,9,look,,VBG,advcl,VERB,False,True,False,False
10,42,at,10,at,,IN,prep,ADP,True,True,False,False
11,42,outpatient,11,outpatient,,NN,compound,NOUN,False,True,False,False
12,42,visits,12,visit,,NNS,pobj,NOUN,False,True,False,False
13,42,.,13,.,,.,punct,PUNCT,False,False,False,True
0,43,",",0,",",,",",punct,PUNCT,False,False,False,True
1,43,She,1,she,,PRP,nsubj,PRON,True,True,False,False
2,43,will,2,will,,MD,aux,AUX,True,True,False,False
3,43,need,3,need,,VB,ROOT,VERB,False,True,False,False
4,43,this,4,this,,DT,nsubj,DET,True,True,False,False
5,43,repeated,5,repeat,,VBN,dobj,VERB,False,True,False,False
6,43,but,6,but,,CC,cc,CCONJ,True,True,False,False
7,43,likely,7,likely,,JJ,conj,ADJ,False,True,False,False
8,43,as,8,as,,IN,prep,ADP,True,True,False,False
9,43,an,9,an,,DT,det,DET,True,True,False,False
10,43,outpatient,10,outpatient,,NN,pobj,NOUN,False,True,False,False
11,43,.,11,.,,.,punct,PUNCT,False,False,False,True
0,44,",",0,",",,",",punct,PUNCT,False,False,False,True
1,44,Needs,1,need,,VBZ,ROOT,VERB,False,True,False,False
2,44,to,2,to,,TO,aux,PART,True,True,False,False
3,44,be,3,be,,VB,auxpass,AUX,True,True,False,False
4,44,re,4,re,,VBN,xcomp,VERB,True,True,False,False
5,44,-,5,-,,VBN,xcomp,VERB,False,False,False,True
6,44,evaluated,6,evaluate,,VBN,xcomp,VERB,False,True,False,False
7,44,as,7,as,,IN,prep,ADP,True,True,False,False
8,44,an,8,an,,DT,det,DET,True,True,False,False
9,44,outpatient,9,outpatient,,NN,pobj,NOUN,False,True,False,False
10,44,.,10,.,,.,punct,PUNCT,False,False,False,True
0,45,",",0,",",,",",punct,PUNCT,False,False,False,True
1,45,-,1,-,,:,punct,PUNCT,False,False,False,True
2,45,Follow,2,follow,,VB,csubj,VERB,False,True,False,False
3,45,up,3,up,,RP,prt,ADP,True,True,False,False
4,45,blood,4,blood,,NN,dobj,NOUN,False,True,False,False
5,45,",",5,",",,",",punct,PUNCT,False,False,False,True
6,45,urine,6,urine,,NN,conj,NOUN,False,True,False,False
7,45,",",7,",",,",",punct,PUNCT,False,False,False,True
8,45,resp,8,resp,,JJ,amod,ADJ,False,True,False,False
9,45,viral,9,viral,,JJ,amod,ADJ,False,True,False,False
10,45,studies,10,study,,NNS,conj,NOUN,False,True,False,False
11,45,-,11,-,,HYPH,punct,PUNCT,False,False,False,True
12,45,cont,12,cont,,NNP,compound,PROPN,False,True,False,False
13,45,ceftriaxone,13,ceftriaxone,,NNP,appos,PROPN,False,True,False,False
14,45,/,14,/,,SYM,punct,SYM,False,False,False,True
15,45,vancomycin,15,vancomycin,,NNP,nmod,PROPN,False,True,False,False
16,45,/,16,/,,SYM,punct,SYM,False,False,False,True
17,45,azithromycin,17,azithromycin,,NNP,appos,PROPN,False,True,False,False
18,45,for,18,for,,IN,prep,ADP,True,True,False,False
19,45,now,19,now,,RB,pcomp,ADV,True,True,False,False
20,45,-,20,-,,HYPH,punct,PUNCT,False,False,False,True
21,45,f,21,f,,NNP,nmod,PROPN,False,True,False,False
22,45,/,22,/,,SYM,punct,SYM,False,False,False,True
23,45,u,23,u,,NN,pobj,NOUN,False,True,False,False
24,45,am,24,be,,VBP,auxpass,AUX,True,True,False,False
25,45,CXR,25,CXR,ORG,NNP,attr,PROPN,False,True,False,False
26,45,to,26,to,,IN,prep,ADP,True,True,False,False
27,45,eval,27,eval,,NN,pobj,NOUN,False,True,False,False
28,45,for,28,for,,IN,prep,ADP,True,True,False,False
29,45,new,29,new,,JJ,amod,ADJ,False,True,False,False
30,45,changes,30,change,,NNS,compound,NOUN,False,True,False,False
31,45,-,31,-,,HYPH,punct,PUNCT,False,False,False,True
32,45,patient,32,patient,,NN,pobj,NOUN,False,True,False,False
33,45,will,33,will,,MD,aux,AUX,True,True,False,False
34,45,need,34,need,,VB,ROOT,VERB,False,True,False,False
35,45,to,35,to,,TO,aux,PART,True,True,False,False
36,45,be,36,be,,VB,auxpass,AUX,True,True,False,False
37,45,vaccinated,37,vaccinate,,VBN,xcomp,VERB,False,True,False,False
38,45,against,38,against,,IN,prep,ADP,True,True,False,False
39,45,H1N1,39,H1N1,,NNP,pobj,PROPN,False,False,False,False
40,45,",",40,",",,",",punct,PUNCT,False,False,False,True
41,45,Influenza,41,Influenza,GPE,NNP,conj,PROPN,False,True,False,False
42,45,",",42,",",,",",punct,PUNCT,False,False,False,True
43,45,Menigococcus,43,Menigococcus,GPE,NNP,conj,PROPN,False,True,False,False
44,45,",",44,",",,",",punct,PUNCT,False,False,False,True
45,45,Pneumococcus,45,Pneumococcus,ORG,NNP,conj,PROPN,False,True,False,False
46,45,and,46,and,,CC,cc,CCONJ,True,True,False,False
47,45,?,47,?,,.,conj,PUNCT,False,False,False,True
48,45,",",48,",",,",",punct,PUNCT,False,False,False,True
49,45,Hib,49,Hib,ORG,NNP,ROOT,PROPN,False,True,False,False
50,45,prior,50,prior,,RB,advmod,ADV,False,True,False,False
51,45,to,51,to,,IN,prep,ADP,True,True,False,False
52,45,dc,52,dc,,NNP,pobj,PROPN,False,True,False,False
53,45,.,53,.,,.,punct,PUNCT,False,False,False,True
0,46,",",0,",",,",",punct,PUNCT,False,False,False,True
1,46,Her,1,her,,PRP$,poss,PRON,True,True,False,False
2,46,baseline,2,baseline,,NN,nsubj,NOUN,False,True,False,False
3,46,seems,3,seem,,VBZ,ROOT,VERB,True,True,False,False
4,46,to,4,to,,TO,aux,PART,True,True,False,False
5,46,be,5,be,,VB,xcomp,VERB,True,True,False,False
6,46,110,6,110,CARDINAL,CD,attr,NUM,False,False,True,False
7,46,s-120,7,s-120,,JJ,nsubj,ADJ,False,False,False,False
8,46,s,8,s,,NNS,nsubj,NOUN,False,True,False,False
9,46,looking,9,look,,VBG,advcl,VERB,False,True,False,False
10,46,at,10,at,,IN,prep,ADP,True,True,False,False
11,46,outpatient,11,outpatient,,NN,compound,NOUN,False,True,False,False
12,46,visits,12,visit,,NNS,pobj,NOUN,False,True,False,False
13,46,.,13,.,,.,punct,PUNCT,False,False,False,True
0,47,",",0,",",,",",punct,PUNCT,False,False,False,True
1,47,-,1,-,,:,punct,PUNCT,False,False,False,True
2,47,given,2,give,,VBN,prep,VERB,False,True,False,False
3,47,poor,3,poor,,JJ,pobj,ADJ,False,True,False,False
4,47,follow,4,follow,,VB,pobj,VERB,False,True,False,False
5,47,up,5,up,,RP,prt,ADP,True,True,False,False
6,47,and,6,and,,CC,cc,CCONJ,True,True,False,False
7,47,?,7,?,,.,conj,PUNCT,False,False,False,True
8,47,",",8,",",,",",punct,PUNCT,False,False,False,True
9,47,PE,9,PE,ORG,NNP,nsubj,PROPN,False,True,False,False
10,47,will,10,will,,MD,aux,AUX,True,True,False,False
11,47,order,11,order,,VB,ROOT,VERB,False,True,False,False
12,47,TTE,12,TTE,,NNP,dobj,PROPN,False,True,False,False
13,47,as,13,as,,IN,prep,ADP,True,True,False,False
14,47,an,14,an,,DT,det,DET,True,True,False,False
15,47,inpatient,15,inpatient,,RB,advmod,ADV,False,True,False,False
16,47,-,16,-,,HYPH,punct,PUNCT,False,False,False,True
17,47,pending,17,pende,,VBG,amod,VERB,False,True,False,False
